Index,Price
149868,3960
149869,2036
149870,4130
149871,2250
149872,3004
149873,1781
149874,3810
149875,2250
149876,1556
149877,1667
149878,1530
149879,2152
149880,4953
149881,2317
149882,3182
149883,2575
149884,2000
149886,2960
149887,3004
149888,3063
149889,2572
149890,3333
149891,2463
149892,1584
149893,1980
149894,1750
149896,2414
149897,2797
149898,1478
149899,2336
149900,2188
149901,2152
149902,2348
149903,2917
149904,4444
149905,2759
149906,2062
149907,1620
149908,2409
149909,4781
149910,2511
149911,2661
149912,2308
149913,3333
149914,3500
149915,4225
149916,3077
149917,2446
149918,3306
149919,2235
149920,2667
149921,3083
149922,1688
149923,1250
149924,2378
149925,2248
149926,3182
149927,1781
149928,2833
149929,2487
149930,3292
149931,3110
149932,2667
149933,2125
149934,3049
149935,3004
149936,1710
149937,2603
149938,3524
149939,5200
149940,2165
149941,3685
149942,2524
149943,1518
149944,1979
149945,3219
149947,1905
149948,3094
149949,2500
149950,3753
149951,4697
149952,4695
149953,2812
149954,3254
149955,1825
149956,2740
149957,2308
149958,1818
149959,3841
149960,2415
149961,2143
149962,2353
149964,2069
149965,3757
149966,3909
149967,4259
149968,2343
149969,2317
149970,1750
149971,2927
149972,3042
149973,1667
149974,2489
149975,3110
149976,1211
149977,3556
149978,2774
149979,2909
149980,1294
149981,2021
149982,2363
149983,2615
149984,2072
149985,2960
149986,3774
149987,3079
149988,3583
149989,1702
149990,3704
149991,1870
149992,3478
149993,2769
149994,3125
149995,2105
149996,1983
149997,3750
149999,4138
150000,3021
150001,2750
150002,2958
150003,1652
150004,1724
150005,2025
150006,2500
150007,3125
150008,2667
150009,2609
150010,2381
150011,1830
150012,4178
150013,2434
150014,2755
150015,3421
150016,3476
150017,3500
150018,2880
150019,1541
150020,1765
150021,3535
150022,1500
150023,2250
150024,3289
150025,1941
150026,2661
150027,1497
150028,2400
150029,2800
150030,1969
150031,2142
150032,2556
150033,2500
150034,1760
150035,3272
150036,1846
150037,2195
150038,2364
150039,2625
150040,3167
150041,2567
150042,1688
150043,2096
150044,3004
150045,3202
150046,3500
150047,1525
150048,2280
150049,1440
150050,3524
150051,2587
150052,3421
150053,1522
150054,2062
150055,2308
150056,2122
150057,1907
150058,1550
150059,1944
150060,2489
150061,1711
150062,3899
150063,2288
150064,1886
150065,1909
150066,4200
150067,1483
150068,1951
150069,1500
150070,1928
150071,2778
150072,2188
150073,2222
150074,2166
150075,2421
150076,2362
150077,2236
150078,3200
150079,2809
150080,3292
150081,2688
150082,2694
150083,3182
150084,2273
150085,3083
150086,4179
150087,2551
150088,2137
150089,2439
150090,1643
150091,1553
150092,3010
150093,2375
150094,2787
150095,3182
150096,1592
150097,1786
150098,2350
150099,1778
150100,1862
150101,1779
150102,1762
150103,1869
150104,1571
150105,3125
150106,1457
150107,2674
150109,2091
150110,1522
150111,1341
150112,2667
150113,2366
150114,1707
150115,4896
150116,1562
150117,2174
150118,2360
150119,1986
150120,2439
150121,2402
150122,2332
150123,2478
150124,2739
150125,2391
150126,2565
150127,2478
150128,2870
150129,3043
150130,3217
150131,3391
150133,2698
150134,1565
150135,3016
150136,4592
150137,2304
150138,3147
150139,2398
150140,1913
150141,3004
150142,3500
150143,7109
150145,4025
150146,7778
150147,4035
150148,5572
150149,2087
150150,2936
150151,6140
150153,4571
150154,6462
150155,5600
150156,3597
150157,4651
150158,3277
150160,3550
150161,3600
150164,3103
150165,4626
150166,3053
150168,8000
150169,4409
150170,7952
150171,5968
150175,35520
150176,3625
150177,7784
150178,11455
150179,10286
150180,9333
150181,10800
150182,3805
150183,5714
150184,5179
150186,10000
150187,7913
150188,2431
150189,5263
150190,5025
150191,2800
150192,4812
150193,5263
150194,3933
150196,6161
150197,4163
150198,3205
150199,5429
150200,4580
150201,6667
150202,6571
150203,8035
150204,8077
150205,8680
150206,2933
150207,3333
150208,10889
150209,8571
150210,12157
150211,3418
150212,4124
150214,13708
150215,13615
150216,47761
150217,9660
150220,11176
150221,7264
150222,9692
150223,9706
150224,4667
150225,12376
150226,12346
150227,6170
150228,6195
150229,4242
150230,3043
150231,10333
150232,9790
150233,2933
150234,2583
150235,3125
150237,2975
150238,1926
150239,2273
150240,2654
150241,1781
150242,2570
150243,2743
150244,2917
150245,10597
150246,2818
150247,2293
150248,3143
150249,3000
150250,1878
150251,2750
150252,3400
150253,2083
150254,5000
150256,2454
150257,3333
150259,2397
150260,3300
150261,2200
150262,1688
150263,3200
150264,3305
150265,3696
150266,5736
150267,2800
150268,4645
150269,2545
150270,10606
150271,2500
150272,2128
150273,2280
150274,4615
150275,2194
150276,4593
150277,2506
150278,2696
150279,2333
150280,4754
150281,5882
150282,9000
150283,4000
150284,3333
150285,2296
150286,2667
150287,2000
150288,2500
150289,3400
150290,667
150291,3444
150293,5340
150294,2700
150295,2526
150296,2824
150297,3729
150298,3636
150299,2500
150300,7200
150301,2785
150302,3182
150303,2333
150304,2523
150306,3191
150307,3118
150308,2913
150309,3356
150310,3501
150311,3364
150312,3507
150313,3125
150314,2655
150315,5714
150316,3134
150317,2930
150318,3302
150319,3584
150320,3427
150321,4545
150322,2105
150323,2171
150324,3128
150325,2880
150326,2667
150327,3158
150328,2400
150329,2301
150330,3059
150331,3625
150332,3378
150333,1833
150334,2024
150335,2444
150336,5490
150337,2833
150338,3500
150340,2909
150341,1656
150342,2111
150343,3800
150344,2634
150345,2867
150346,2083
150347,2569
150348,2933
150349,2759
150350,3673
150351,1111
150352,3623
150353,2727
150354,5647
150355,8000
150356,5294
150357,4727
150358,8174
150359,5296
150360,2653
150361,4667
150363,5443
150365,5848
150366,5796
150367,3000
150368,4800
150369,6000
150370,5561
150371,2381
150372,8824
150373,2971
150374,6364
150375,3419
150376,5685
150377,6000
150378,6000
150379,6000
150380,6000
150381,6000
150382,6000
150383,6000
150384,3056
150385,5273
150386,6000
150387,6000
150390,4828
150391,3448
150392,5882
150393,5263
150394,6047
150395,5695
150396,4864
150397,2815
150398,8525
150399,6235
150400,3333
150401,6333
150402,3586
150403,4447
150404,6837
150405,5217
150406,4464
150407,4480
150408,6286
150409,6293
150410,6667
150411,2701
150412,7576
150413,4024
150415,8300
150416,7103
150417,7000
150418,7879
150419,5000
150420,12360
150422,6250
150423,4500
150424,5314
150425,7576
150429,7769
150430,5532
150431,4545
150433,4938
150434,4514
150435,4757
150436,4524
150437,8351
150438,4500
150439,4502
150440,6800
150441,5122
150442,5876
150443,5000
150445,7391
150446,4500
150447,4500
150448,5089
150449,2316
150450,5341
150451,8552
150452,6887
150454,5376
150455,6471
150456,4533
150458,6689
150459,6476
150460,6250
150461,12360
150462,5882
150463,5075
150465,6550
150466,6139
150467,9211
150468,5526
150469,5747
150470,9486
150471,3701
150473,5631
150474,5347
150475,7006
150476,4274
150477,6111
150478,2988
150479,7586
150483,7271
150484,6349
150486,6629
150488,6364
150490,11728
150491,4598
150492,6696
150493,2632
150494,5955
150495,8081
150496,5467
150497,5516
150498,2500
150499,7727
150501,3545
150502,6326
150503,6168
150504,5149
150505,4754
150506,5262
150508,2933
150509,9233
150511,5848
150512,4615
150513,8218
150514,3946
150515,5689
150517,9295
150519,5882
150520,6500
150521,5932
150522,6250
150523,8000
150524,6738
150525,5494
150526,6250
150527,8064
150528,5842
150529,6241
150530,5000
150531,4941
150532,5702
150533,6047
150534,4800
150535,4991
150536,7500
150537,4502
150538,4500
150539,5846
150540,4734
150541,7273
150542,6757
150543,6628
150544,5200
150545,5201
150546,5586
150547,7846
150550,5773
150551,7018
150553,5882
150555,4453
150557,7636
150558,5914
150559,9357
150560,6032
150561,6818
150562,4743
150563,5227
150564,2900
150565,6415
150566,6289
150567,6378
150568,6374
150569,5198
150570,3867
150571,5489
150572,5931
150573,3636
150575,8099
150576,6000
150577,5193
150578,5596
150580,8000
150582,5872
150584,4211
150587,6884
150588,5576
150589,8727
150590,7010
150591,6667
150592,6586
150594,8545
150595,8000
150596,6415
150597,8000
150598,8000
150599,8000
150601,8000
150602,4685
150603,6322
150604,6415
150605,3670
150606,7547
150607,8000
150608,4583
150609,7243
150610,4840
150611,8000
150612,4188
150613,3704
150614,5539
150616,5806
150620,10052
150621,5357
150622,6000
150623,5143
150624,9000
150626,9474
150627,7895
150630,7407
150631,3913
150632,6500
150633,3200
150634,6944
150635,5988
150636,5299
150637,3609
150638,5045
150639,5927
150640,4027
150641,3402
150642,6087
150644,4545
150645,7279
150646,10000
150647,5000
150648,5940
150649,6600
150650,3913
150651,6943
150653,5603
150655,6348
150656,6167
150657,5758
150658,10384
150659,5200
150660,4000
150661,4506
150662,3163
150663,8036
150665,4815
150666,6338
150667,5098
150668,6995
150669,2909
150671,7480
150672,6316
150673,8767
150674,6270
150675,6254
150676,6235
150677,5500
150678,3218
150679,5913
150681,7552
150682,6415
150684,5357
150685,4945
150686,3061
150687,2951
150688,5806
150690,5493
150692,6581
150693,6759
150694,3378
150695,7310
150696,2500
150697,5738
150699,5011
150700,5155
150701,5881
150702,5875
150703,5873
150704,6140
150705,6239
150706,5682
150707,7143
150708,6176
150709,5170
150710,5687
150712,6124
150713,3878
150714,5560
150715,8522
150716,4082
150717,6160
150718,4643
150719,8798
150720,5175
150721,5641
150723,5618
150724,3143
150727,8800
150730,2845
150731,5657
150732,6261
150733,7000
150734,5758
150736,3624
150737,1761
150739,6606
150740,3741
150741,6726
150742,5909
150743,5903
150744,3545
150745,10042
150746,5556
150747,7133
150748,4098
150749,5489
150750,5972
150751,5025
150752,10588
150753,4553
150755,8529
150756,5727
150757,5385
150758,5743
150759,3333
150760,4107
150761,6190
150762,6719
150763,5445
150764,5385
150765,5979
150766,4000
150767,4874
150768,6118
150769,8772
150770,6592
150772,3091
150773,5339
150774,7071
150775,15680
150776,5333
150777,6435
150778,6354
150779,6879
150780,2033
150781,5856
150782,5938
150783,5679
150785,2041
150786,5634
150787,4533
150789,4271
150791,6143
150792,12906
150793,5302
150794,6296
150795,6783
150796,3724
150797,6494
150798,8929
150801,7396
150802,12152
150803,9800
150804,7500
150806,5500
150807,4800
150808,5473
150809,5639
150810,3463
150811,3127
150812,4537
150813,5836
150814,2611
150815,7625
150817,4562
150818,4615
150819,5648
150820,3550
150821,5836
150822,2966
150823,3941
150824,6020
150825,4091
150826,7575
150827,6699
150828,3699
150829,4283
150830,8621
150831,5263
150832,6629
150833,5089
150834,7273
150835,4286
150836,3927
150837,3778
150838,2960
150839,2846
150840,4213
150841,3964
150842,3140
150843,4854
150844,6590
150845,5172
150846,5603
150847,10000
150848,3562
150849,3762
150851,5094
150852,2973
150853,3243
150854,3304
150855,3514
150856,3579
150857,3241
150858,4239
150859,6590
150860,8182
150861,4509
150862,4854
150863,5754
150864,5580
150865,5714
150866,5092
150868,5985
150869,3292
150870,4150
150872,4215
150873,5360
150874,4652
150875,6679
150876,4544
150877,4102
150878,3909
150879,4361
150880,4545
150881,2962
150882,10526
150883,4062
150884,4881
150885,5836
150886,5136
150887,4488
150888,5820
150889,3065
150891,9182
150892,6589
150893,3912
150894,4684
150895,4889
150896,4474
150897,3934
150898,3860
150899,9167
150900,6939
150901,2500
150902,4545
150903,4098
150904,3741
150905,5751
150906,5333
150907,3165
150908,5166
150909,4111
150910,6101
150911,2963
150913,4104
150914,3125
150915,4439
150916,3280
150917,5876
150918,6000
150919,6230
150920,5921
150921,4821
150922,6925
150924,6210
150925,6154
150926,6979
150927,6185
150928,5089
150929,10476
150930,11111
150931,7143
150932,2608
150933,2608
150934,6897
150935,6000
150937,2611
150938,2610
150939,2610
150940,5455
150941,3773
150942,9000
150943,2857
150944,4439
150945,4439
150946,3135
150947,3134
150948,3135
150949,3135
150950,4000
150951,4140
150952,4064
150953,4550
150954,4333
150955,6111
150956,2403
150957,2609
150958,2609
150959,2610
150960,5693
150961,4083
150962,4509
150963,6296
150964,5447
150965,3634
150966,6165
150967,8333
150968,6000
150969,3612
150970,9000
150971,3631
150972,6590
150973,5222
150974,4716
150975,5111
150976,5028
150977,4458
150978,3778
150979,6497
150980,3846
150981,4254
150982,2666
150983,6786
150984,3249
150985,2923
150986,3592
150987,5190
150988,5699
150989,4881
150990,4476
150991,4394
150992,4439
150993,4407
150994,5093
150995,2978
150996,3056
150997,6615
150998,4547
150999,3686
151000,9278
151001,4032
151002,5200
151003,5000
151004,4944
151005,5419
151006,4029
151007,3854
151008,3535
151009,4769
151010,5090
151011,4298
151012,4550
151013,5495
151014,3879
151015,4166
151016,5556
151017,10455
151018,3138
151019,4110
151020,3571
151021,8900
151022,7241
151024,6923
151025,7879
151026,9091
151027,12093
151028,11076
151029,8611
151030,3101
151031,2778
151032,3988
151033,10000
151034,3372
151035,3704
151036,4672
151037,4494
151038,5892
151039,4775
151040,3513
151041,4817
151043,4289
151044,4439
151045,4528
151046,4472
151047,6389
151048,4056
151049,4472
151050,4550
151051,5896
151052,4362
151053,11000
151054,5278
151055,10753
151056,1961
151057,4550
151058,4881
151059,7278
151060,3912
151061,5968
151062,3809
151063,3613
151064,5191
151065,4615
151066,5040
151067,3527
151068,4098
151069,4179
151070,6667
151071,4110
151072,4035
151073,4098
151074,4791
151075,11600
151076,3804
151077,3972
151078,4110
151079,10540
151080,6429
151081,6455
151082,4831
151083,4082
151084,6366
151085,4000
151086,3800
151087,6288
151088,4222
151089,6667
151090,4500
151091,3254
151092,5222
151093,4111
151094,4615
151096,3636
151097,5111
151098,4615
151099,2956
151100,4683
151101,4315
151102,3758
151103,4102
151104,3584
151105,4361
151106,10244
151107,4494
151108,7287
151109,6863
151110,4439
151111,4578
151112,3114
151113,2667
151114,5278
151115,6590
151116,3773
151117,5738
151118,4166
151119,4062
151120,3215
151121,4399
151122,3418
151123,4205
151124,4746
151125,2958
151126,4528
151127,4439
151128,4528
151129,4246
151131,4500
151132,4550
151133,4550
151134,4494
151136,4439
151137,2800
151138,7667
151139,3922
151140,5075
151141,3625
151142,5978
151143,4667
151144,6790
151145,6021
151146,4345
151147,7143
151148,3271
151149,3909
151150,4444
151151,5333
151152,5014
151153,4756
151154,5556
151155,2778
151156,4500
151157,6390
151158,6390
151159,6390
151160,6390
151161,6390
151162,7112
151163,7826
151164,3844
151165,4601
151166,4328
151167,3736
151168,3562
151169,6790
151170,4439
151171,3798
151172,6267
151173,3750
151174,2917
151175,4604
151176,3950
151177,5889
151178,3202
151179,3774
151180,4035
151181,3630
151182,4500
151183,2606
151184,9310
151185,7211
151186,2606
151187,2608
151188,6400
151189,4833
151190,5273
151191,10256
151192,4667
151193,5593
151194,4074
151195,4131
151196,5333
151197,6435
151198,4104
151199,7308
151200,4439
151201,4550
151202,4550
151203,3590
151204,5311
151205,3989
151206,7649
151207,4332
151208,5509
151209,5900
151210,2860
151211,4643
151212,2865
151213,2864
151214,2863
151215,4315
151216,4100
151217,5667
151218,4028
151219,5664
151220,6410
151221,5556
151222,5088
151223,5586
151224,4405
151225,5708
151226,5994
151227,5093
151228,4497
151229,4489
151230,3590
151231,3021
151232,4244
151233,4306
151234,8800
151235,4090
151236,5166
151237,3099
151238,4711
151239,5244
151240,2960
151241,3750
151242,10833
151243,9302
151244,3960
151245,8846
151246,4769
151247,8889
151249,4056
151250,4211
151251,4286
151252,3410
151253,3777
151254,4239
151255,3851
151256,10294
151257,3781
151258,4318
151259,4339
151260,4111
151261,11750
151262,4167
151263,3636
151264,3127
151265,2610
151266,4744
151267,5818
151268,5217
151269,3875
151270,6756
151271,11111
151272,4881
151273,2832
151274,2105
151275,3912
151276,3756
151277,5820
151278,4140
151279,3636
151280,8108
151281,4167
151283,4476
151284,5556
151285,3153
151286,3848
151287,3188
151288,5040
151289,3586
151291,3183
151292,7143
151293,3662
151294,9167
151295,6471
151296,6309
151297,3798
151298,4103
151299,2841
151300,2987
151301,4907
151302,4775
151304,3503
151305,5728
151306,17192
151307,6471
151308,4595
151309,4209
151310,4848
151311,4545
151312,12000
151313,5874
151314,7286
151315,8706
151317,6069
151318,5179
151319,6593
151320,4566
151321,4188
151322,3771
151323,6410
151324,5111
151325,3590
151326,6864
151327,4533
151328,6121
151329,3556
151330,5556
151331,4100
151332,3578
151333,9083
151334,3314
151335,3301
151336,3520
151337,3636
151338,3804
151340,4970
151341,11250
151342,10909
151343,11111
151344,4176
151345,3671
151346,8261
151347,25252
151348,5106
151349,7763
151350,5662
151351,5319
151352,3868
151353,3135
151354,4187
151355,7917
151356,2941
151357,2941
151358,5889
151359,3704
151360,5034
151361,4188
151362,5886
151363,4960
151365,5914
151366,7556
151367,3743
151368,3795
151369,4456
151370,3981
151371,3191
151372,3647
151373,12367
151374,3562
151375,5625
151376,4643
151377,7727
151378,3337
151379,3337
151380,3337
151381,3127
151382,3127
151383,3127
151384,5333
151385,3333
151386,5353
151387,4380
151388,4115
151389,9091
151390,4410
151391,3531
151392,4130
151393,8148
151394,5074
151395,5509
151396,4150
151397,3436
151398,4166
151400,4244
151401,4175
151402,4556
151403,2778
151404,4297
151405,2662
151406,3901
151407,3704
151408,3690
151409,3690
151410,3514
151411,4105
151412,4868
151413,3514
151414,3611
151415,4865
151416,9091
151417,3562
151418,3975
151419,4701
151420,4429
151421,3045
151422,4045
151423,3158
151424,4204
151425,3056
151426,3963
151427,4831
151428,3261
151429,3127
151430,3127
151431,3454
151432,3337
151433,3127
151434,3158
151435,3664
151436,2523
151437,3800
151438,5111
151439,4150
151440,4942
151441,8667
151442,3527
151443,3125
151444,4556
151445,7500
151446,5333
151447,5089
151448,4036
151449,6455
151450,2188
151452,2857
151453,4782
151454,5672
151455,4150
151456,10333
151457,4831
151458,6455
151459,4148
151460,9231
151461,3940
151462,9062
151463,5000
151464,5980
151465,4359
151466,5820
151467,4144
151468,4314
151469,6143
151470,3668
151471,3467
151472,5247
151473,2642
151474,3839
151475,3562
151476,5528
151477,5400
151478,10526
151479,4694
151480,2544
151481,4526
151482,4111
151483,4400
151484,7647
151485,3333
151486,4563
151487,10000
151488,3420
151490,4545
151491,3927
151492,3591
151493,4450
151494,4030
151495,3728
151496,6296
151497,3994
151499,5036
151500,3909
151501,5056
151502,5111
151503,3912
151504,3444
151505,4111
151506,2727
151507,9375
151508,3410
151509,4222
151510,18889
151511,5718
151512,4667
151513,3846
151514,5833
151515,4760
151516,2919
151517,5995
151518,6105
151519,2880
151520,9167
151521,3787
151522,3742
151523,4333
151524,8923
151525,2325
151526,4825
151527,3333
151528,4136
151529,4102
151530,5757
151531,3262
151532,3298
151533,3333
151534,3369
151535,3369
151536,3404
151537,4857
151538,5556
151539,5333
151541,4900
151542,4097
151543,4699
151544,4509
151545,4545
151546,12000
151547,3024
151548,3902
151549,2639
151550,4185
151551,5435
151552,4775
151553,5111
151554,8000
151555,3702
151556,6099
151557,7273
151558,4642
151559,3686
151560,4088
151561,5766
151562,5886
151563,4160
151564,4111
151565,9333
151566,3527
151567,4150
151568,3562
151569,3496
151570,3338
151571,10909
151572,4439
151573,5040
151574,11429
151575,3387
151576,4100
151577,2392
151578,4599
151579,5895
151580,11364
151581,4035
151582,4035
151583,4167
151584,2917
151585,3067
151586,8500
151587,4614
151588,6166
151589,4035
151590,4035
151591,4035
151592,3514
151593,4035
151594,3807
151595,4035
151596,4035
151597,4035
151598,4035
151599,3571
151600,4583
151601,5946
151602,5528
151603,3527
151605,4222
151606,5667
151607,5583
151608,3690
151610,4110
151611,2805
151613,4465
151614,11667
151615,4775
151616,9565
151617,4303
151618,4491
151619,4413
151620,6392
151621,2222
151622,4035
151623,2831
151624,6116
151625,4509
151628,3781
151629,4439
151630,4474
151631,4775
151632,9091
151633,3815
151634,3726
151635,3941
151636,6143
151637,4035
151638,4035
151639,4035
151640,4035
151641,3889
151642,3111
151643,3531
151644,4000
151646,4098
151647,3113
151648,4153
151649,4167
151650,4619
151651,4504
151652,4295
151653,3672
151654,3527
151655,4007
151656,3927
151657,4652
151658,4447
151659,4570
151660,4365
151661,4488
151662,4283
151663,3728
151664,3555
151665,4094
151666,3923
151667,4002
151668,3838
151669,4705
151670,4497
151671,4410
151672,2908
151673,3754
151674,4509
151675,10909
151676,3468
151677,2455
151678,2907
151679,2906
151680,2905
151681,3704
151682,4203
151683,3944
151684,4035
151685,5886
151686,3514
151687,4035
151688,5916
151689,4341
151690,4367
151691,3781
151692,6038
151693,6013
151694,2903
151695,4367
151696,4405
151697,4405
151698,5252
151699,10938
151700,4074
151701,3860
151702,3340
151703,5556
151704,3512
151705,4489
151706,2956
151707,8837
151708,2957
151709,3765
151710,3158
151711,5036
151712,10833
151713,3755
151714,5880
151715,5806
151716,4188
151717,3200
151718,3637
151719,6980
151720,6185
151721,5706
151722,3946
151723,4313
151724,3455
151725,3333
151726,11923
151727,4456
151728,3488
151729,3697
151730,4167
151732,4749
151733,6667
151734,3887
151735,11250
151736,10909
151737,3562
151738,3784
151740,7089
151741,3860
151742,3636
151743,4118
151744,4536
151745,3514
151746,5111
151747,5333
151748,4667
151749,3110
151750,3109
151751,4150
151752,4749
151753,3708
151754,4849
151755,5166
151756,3108
151757,3108
151758,4059
151759,4722
151760,4104
151761,4102
151762,4450
151763,5706
151764,4412
151765,5249
151766,4035
151767,4147
151768,3702
151769,4277
151770,4405
151771,3571
151772,3333
151773,4004
151774,3531
151775,3531
151776,3531
151777,3531
151778,3531
151779,6889
151780,4035
151781,4035
151782,4035
151783,3891
151784,4035
151785,4035
151786,4341
151787,4035
151788,4035
151789,4035
151790,4118
151791,4035
151792,4035
151793,4035
151794,4035
151795,4035
151796,4035
151797,4035
151799,4035
151800,4035
151801,4035
151802,4035
151803,4035
151804,4035
151805,4035
151806,4459
151807,4035
151808,4035
151809,4147
151810,4035
151811,4035
151812,4035
151813,4035
151814,4035
151815,4035
151816,4035
151817,5152
151818,3950
151819,3801
151820,5976
151821,5976
151822,5760
151823,5856
151824,5986
151826,5820
151827,2920
151828,4240
151829,4159
151830,4478
151831,3368
151832,13095
151833,9921
151834,15152
151835,5169
151836,11818
151837,8261
151838,9000
151839,4188
151840,3410
151841,5032
151842,3804
151843,10435
151844,11750
151845,5946
151846,4839
151847,6306
151848,4451
151849,4842
151850,7899
151851,6667
151852,2800
151853,5297
151855,4184
151856,4696
151857,4259
151858,4848
151859,4727
151860,3945
151861,4222
151862,5074
151863,6782
151864,4494
151865,4550
151866,10870
151867,4842
151868,4550
151869,4509
151870,3699
151871,10000
151872,3807
151873,3917
151874,4276
151875,4414
151876,4552
151877,6132
151878,6407
151879,3927
151880,5537
151881,3888
151882,5040
151883,5818
151884,15246
151885,3575
151886,5921
151887,3367
151888,4800
151889,6436
151890,3965
151891,4238
151892,4942
151893,4000
151894,4139
151896,3000
151897,3042
151898,5382
151899,4828
151900,6412
151901,6410
151902,4667
151903,5243
151904,4330
151905,11538
151906,5127
151907,2854
151908,4678
151909,11111
151910,4900
151911,4795
151912,6136
151913,6590
151914,4677
151915,3941
151916,11250
151917,7333
151918,4528
151919,4550
151920,4238
151921,3590
151922,2760
151923,4239
151924,4035
151925,5155
151926,4431
151927,6157
151929,5537
151930,3893
151931,4239
151932,7500
151933,4509
151934,5836
151935,10435
151936,10000
151937,2700
151938,4276
151939,3200
151940,3632
151941,2667
151942,4444
151943,6366
151944,7000
151945,6500
151946,5728
151947,4150
151948,5280
151949,4240
151950,4606
151951,4157
151952,4111
151953,5040
151954,3773
151955,4036
151956,2743
151957,5010
151958,4550
151959,4706
151960,4474
151961,4722
151962,6110
151964,3833
151965,4035
151966,5130
151967,4098
151968,4035
151969,4386
151970,3500
151971,3583
151972,3950
151973,4550
151974,6368
151975,5333
151976,4483
151977,4480
151978,4040
151979,4035
151980,3696
151982,2608
151983,6400
151984,4343
151985,3336
151986,6300
151987,4119
151988,3535
151989,11538
151990,5040
151992,4088
151993,6471
151994,4444
151995,4240
151996,6290
151997,4000
151998,3704
151999,3608
152000,6149
152001,4166
152002,4145
152003,6321
152004,3996
152005,6479
152006,6185
152007,2907
152008,6200
152009,3875
152010,3060
152011,4158
152012,4721
152014,4476
152015,3678
152016,4696
152017,3460
152018,2960
152019,3778
152020,3429
152021,3512
152022,2846
152023,2445
152024,3514
152025,3158
152026,4270
152027,4476
152028,4615
152029,5983
152030,3438
152031,2608
152032,3127
152033,3337
152034,3337
152035,2616
152036,5455
152037,3337
152038,4000
152039,4000
152040,2609
152041,3127
152042,3127
152043,3127
152044,5111
152045,11538
152046,3874
152047,2981
152048,3019
152049,3117
152050,5397
152051,3888
152052,3562
152053,3889
152054,3104
152055,3935
152056,4386
152057,3200
152058,3337
152059,4297
152060,2893
152061,9000
152062,8947
152063,3843
152064,3699
152065,9406
152066,3844
152067,4252
152068,6040
152069,4145
152070,4299
152071,7895
152072,3340
152073,3925
152074,6000
152075,3918
152076,3337
152077,3822
152078,4808
152079,4693
152080,4167
152081,9688
152082,9167
152083,6126
152084,3493
152085,10000
152086,4248
152087,6410
152088,5614
152089,4016
152090,11538
152091,4111
152092,3904
152093,3614
152094,2989
152095,2908
152096,2958
152097,3271
152098,6305
152099,3939
152100,4031
152101,9745
152102,8261
152103,6796
152105,5561
152106,4091
152107,3611
152108,8750
152109,9886
152110,6963
152111,2607
152112,2608
152113,6970
152114,6364
152115,2609
152116,5956
152117,6897
152118,8333
152119,6266
152120,5889
152121,4084
152122,4550
152123,4494
152124,4244
152125,3312
152126,3308
152127,6455
152129,6480
152130,4828
152131,10455
152132,2445
152133,9148
152134,3902
152135,10909
152136,3719
152137,4678
152138,4572
152139,4167
152140,3722
152141,6333
152142,4184
152143,4759
152144,5180
152145,11504
152146,4157
152147,4153
152148,6497
152149,4104
152150,4598
152151,4566
152152,4624
152153,4181
152154,4242
152155,6631
152156,6782
152157,5149
152158,6456
152159,3797
152160,3060
152161,5040
152162,4942
152163,5024
152164,4391
152165,5040
152166,4737
152167,4557
152168,6105
152169,4211
152170,4207
152171,3972
152172,4065
152173,4121
152174,5556
152175,6500
152176,6495
152177,5567
152178,5648
152179,5820
152180,4250
152181,5641
152182,5941
152183,4151
152184,4108
152185,4112
152186,9302
152187,4103
152188,5600
152189,3651
152190,4439
152191,4929
152192,4154
152193,4222
152194,4061
152195,4242
152196,3940
152197,5963
152198,3630
152199,3506
152200,4833
152201,4509
152202,9583
152204,3429
152205,3665
152206,4907
152207,4444
152208,4204
152209,3941
152210,3770
152211,3912
152212,4389
152213,3771
152214,6131
152215,5509
152216,5666
152217,6166
152218,6288
152219,3884
152220,5955
152221,4978
152222,3685
152223,3650
152224,4184
152225,4242
152226,4221
152227,4283
152228,4213
152229,4314
152230,3568
152231,6497
152232,4007
152233,4545
152234,3860
152235,3704
152236,4125
152237,5593
152238,5537
152239,4414
152240,4403
152241,4421
152242,5340
152243,5456
152244,4055
152245,5297
152246,5385
152247,4775
152248,5016
152249,4624
152250,5200
152252,4222
152253,4291
152254,5469
152255,5738
152256,4848
152257,5192
152258,3620
152259,6364
152260,3836
152261,4498
152262,4498
152263,5506
152264,6128
152265,4720
152267,5625
152268,4636
152269,4981
152271,4634
152272,5198
152273,5789
152274,5263
152275,5789
152276,4673
152277,4959
152278,5217
152279,5239
152280,5283
152281,5289
152283,6187
152285,4583
152286,5405
152288,4412
152289,5288
152290,4459
152291,4412
152292,4242
152294,4202
152295,3610
152297,4667
152298,4169
152299,8225
152300,4839
152301,5216
152302,4788
152303,5192
152305,5153
152306,4492
152307,4495
152308,4493
152309,4491
152311,5383
152312,4710
152313,5087
152316,6213
152318,4307
152319,3810
152322,4237
152323,4490
152324,6250
152325,3472
152326,4388
152329,4336
152330,5747
152332,4573
152333,4494
152335,5167
152336,3228
152337,4779
152338,4806
152339,5500
152340,6433
152341,4498
152342,4491
152344,4568
152345,4494
152346,4674
152347,7047
152348,5618
152349,4483
152351,4262
152352,5263
152354,6842
152356,7812
152358,6412
152362,3810
152363,5000
152364,5200
152366,3929
152368,5000
152369,4091
152371,4925
152375,5914
152376,4494
